INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,OPR_INTERVAL,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,MW,GROUP
2021-05-01T10:00:00-00:00,2021-05-01T11:00:00-00:00,2021-05-01,4,0,MIDC_5_PGESHARE-APND,MIDC_5_PGESHARE-APND,MIDC_5_PGESHARE-APND,DAM,LMP,LMP_PRC,MIDC_5_PGESHARE-APND,ALL_APNODES,0,31.27166,1
2021-05-02T06:00:00-00:00,2021-05-02T07:00:00-00:00,2021-05-01,24,0,MIDC_5_PGESHARE-APND,MIDC_5_PGESHARE-APND,MIDC_5_PGESHARE-APND,DAM,LMP,LMP_PRC,MIDC_5_PGESHARE-APND,ALL_APNODES,0,32.24618,1
2021-05-01T17:00:00-00:00,2021-05-01T18:00:00-00:00,2021-05-01,11,0,MIDC_5_PGESHARE-APND,MIDC_5_PGESHARE-APND,MIDC_5_PGESHARE-APND,DAM,LMP,LMP_PRC,MIDC_5_PGESHARE-APND,ALL_APNODES,0,19.81648,1
2021-05-01T22:00:00-00:00,2021-05-01T23:00:00-00:00,2021-05-01,16,0,MIDC_5_PGESHARE-APND,MIDC_5_PGESHARE-APND,MIDC_5_PGESHARE-APND,DAM,LMP,LMP_PRC,MIDC_5_PGESHARE-APND,ALL_APNODES,0,14.55165,1
2021-05-02T05:00:00-00:00,2021-05-02T06:00:00-00:00,2021-05-01,23,0,MIDC_5_PGESHARE-APND,MIDC_5_PGESHARE-APND,MIDC_5_PGESHARE-APND,DAM,LMP,LMP_PRC,MIDC_5_PGESHARE-APND,ALL_APNODES,0,32.07223,1
2021-05-01T07:00:00-00:00,2021-05-01T08:00:00-00:00,2021-05-01,1,0,MIDC_5_PGESHARE-APND,MIDC_5_PGESHARE-APND,MIDC_5_PGESHARE-APND,DAM,LMP,LMP_PRC,MIDC_5_PGESHARE-APND,ALL_APNODES,0,32.21347,1
2021-05-01T12:00:00-00:00,2021-05-01T13:00:00-00:00,2021-05-01,6,0,MIDC_5_PGESHARE-APND,MIDC_5_PGESHARE-APND,MIDC_5_PGESHARE-APND,DAM,LMP,LMP_PRC,MIDC_5_PGESHARE-APND,ALL_APNODES,0,32.52836,1
2021-05-01T16:00:00-00:00,2021-05-01T17:00:00-00:00,2021-05-01,10,0,MIDC_5_PGESHARE-APND,MIDC_5_PGESHARE-APND,MIDC_5_PGESHARE-APND,DAM,LMP,LMP_PRC,MIDC_5_PGESHARE-APND,ALL_APNODES,0,25.52597,1
2021-05-02T02:00:00-00:00,2021-05-02T03:00:00-00:00,2021-05-01,20,0,MIDC_5_PGESHARE-APND,MIDC_5_PGESHARE-APND,MIDC_5_PGESHARE-APND,DAM,LMP,LMP_PRC,MIDC_5_PGESHARE-APND,ALL_APNODES,0,46.90675,1
2021-05-01T20:00:00-00:00,2021-05-01T21:00:00-00:00,2021-05-01,14,0,MIDC_5_PGESHARE-APND,MIDC_5_PGESHARE-APND,MIDC_5_PGESHARE-APND,DAM,LMP,LMP_PRC,MIDC_5_PGESHARE-APND,ALL_APNODES,0,13.17975,1
2021-05-01T09:00:00-00:00,2021-05-01T10:00:00-00:00,2021-05-01,3,0,MIDC_5_PGESHARE-APND,MIDC_5_PGESHARE-APND,MIDC_5_PGESHARE-APND,DAM,LMP,LMP_PRC,MIDC_5_PGESHARE-APND,ALL_APNODES,0,31.19519,1
2021-05-01T14:00:00-00:00,2021-05-01T15:00:00-00:00,2021-05-01,8,0,MIDC_5_PGESHARE-APND,MIDC_5_PGESHARE-APND,MIDC_5_PGESHARE-APND,DAM,LMP,LMP_PRC,MIDC_5_PGESHARE-APND,ALL_APNODES,0,29.28855,1
2021-05-01T18:00:00-00:00,2021-05-01T19:00:00-00:00,2021-05-01,12,0,MIDC_5_PGESHARE-APND,MIDC_5_PGESHARE-APND,MIDC_5_PGESHARE-APND,DAM,LMP,LMP_PRC,MIDC_5_PGESHARE-APND,ALL_APNODES,0,17.64722,1
2021-05-01T08:00:00-00:00,2021-05-01T09:00:00-00:00,2021-05-01,2,0,MIDC_5_PGESHARE-APND,MIDC_5_PGESHARE-APND,MIDC_5_PGESHARE-APND,DAM,LMP,LMP_PRC,MIDC_5_PGESHARE-APND,ALL_APNODES,0,31.9458,1
2021-05-02T04:00:00-00:00,2021-05-02T05:00:00-00:00,2021-05-01,22,0,MIDC_5_PGESHARE-APND,MIDC_5_PGESHARE-APND,MIDC_5_PGESHARE-APND,DAM,LMP,LMP_PRC,MIDC_5_PGESHARE-APND,ALL_APNODES,0,39.53045,1
2021-05-01T13:00:00-00:00,2021-05-01T14:00:00-00:00,2021-05-01,7,0,MIDC_5_PGESHARE-APND,MIDC_5_PGESHARE-APND,MIDC_5_PGESHARE-APND,DAM,LMP,LMP_PRC,MIDC_5_PGESHARE-APND,ALL_APNODES,0,33.95041,1
2021-05-02T01:00:00-00:00,2021-05-02T02:00:00-00:00,2021-05-01,19,0,MIDC_5_PGESHARE-APND,MIDC_5_PGESHARE-APND,MIDC_5_PGESHARE-APND,DAM,LMP,LMP_PRC,MIDC_5_PGESHARE-APND,ALL_APNODES,0,39.80395,1
2021-05-01T15:00:00-00:00,2021-05-01T16:00:00-00:00,2021-05-01,9,0,MIDC_5_PGESHARE-APND,MIDC_5_PGESHARE-APND,MIDC_5_PGESHARE-APND,DAM,LMP,LMP_PRC,MIDC_5_PGESHARE-APND,ALL_APNODES,0,25.60351,1
2021-05-01T19:00:00-00:00,2021-05-01T20:00:00-00:00,2021-05-01,13,0,MIDC_5_PGESHARE-APND,MIDC_5_PGESHARE-APND,MIDC_5_PGESHARE-APND,DAM,LMP,LMP_PRC,MIDC_5_PGESHARE-APND,ALL_APNODES,0,16.32637,1
